FECHA,DEPARTAMENTO,MUNICIPIO,ZONA,DÍA,HORA,EDAD,SEXO,MÓVIL AGRESOR,MÓVIL VÍCTIMA,ARMA O MEDIO UTILIZADO,CLASE DE EMPLEADO,ESTADO CIVIL,CLASE DE SITIO,VÍCTIMAS
10-Jan-14,ANTIOQUIA,Zaragoza,RURAL,VIERNES,16:40,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,FINCAS Y SIMILARES,1
10-Jan-14,ANTIOQUIA,Turbo,RURAL,VIERNES,8:15,24,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
10-Jan-14,ATLÁNTICO,Barranquilla ,URBANA,VIERNES,16:15,31,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,COMERCIANTE,SOLTERO,VIAS PUBLICAS,1
10-Jan-14,CALDAS,Manizales ,URBANA,VIERNES,1:40,34,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
10-Jan-14,SUCRE,Sampués,URBANA,VIERNES,20:30,32,MASCULINO,PASAJERO MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
10-Jan-14,ARAUCA,Arauca ,URBANA,VIERNES,19:55,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,CASAS DE HABITACION,1
10-Jan-14,ANTIOQUIA,Medellín ,URBANA,VIERNES,21:00,15,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
10-Jan-14,CÓRDOBA,Montelíbano,URBANA,VIERNES,23:40,29,MASCULINO,PASAJERO MOTO,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
10-Jan-14,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,3:30,34,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
10-Jan-14,CUNDINAMARCA,Cajicá,RURAL,VIERNES,0:05,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
10-Jan-14,CALDAS,Palestina,RURAL,VIERNES,22:15,21,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
10-Jan-14,CALDAS,Villamaría,RURAL,VIERNES,13:30,48,MASCULINO,A PIE,A PIE,CONTUNDENTES,DESEMPLEADO,U-LIBRE,RIOS,1
10-Jan-14,VALLE,Cali ,URBANA,VIERNES,20:40,39,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
11-Jan-14,SANTANDER,Bucaramanga ,URBANA,SABADO,7:23,38,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,PARQUEADERO,1
11-Jan-14,SANTANDER,Bucaramanga ,URBANA,SABADO,7:23,44,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,PARQUEADERO,1
11-Jan-14,NARIÑO,Ipiales,RURAL,SABADO,8:20,85,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,VIUDO,VIAS PUBLICAS,1
11-Jan-14,CÓRDOBA,Montería ,URBANA,SABADO,0:30,40,MASCULINO,PASAJERO MOTO,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,CÓRDOBA,Los Córdobas,RURAL,SABADO,17:00,42,MASCULINO,PASAJERO MOTO,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,SANTANDER,Barrancabermeja,RURAL,SABADO,16:00,15,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,LOTE BALDIO,1
11-Jan-14,CAUCA,Balboa,RURAL,SABADO,16:30,39,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,TOLIMA,Alvarado,RURAL,SABADO,11:45,35,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,FINCAS Y SIMILARES,1
11-Jan-14,VALLE,Cali ,URBANA,SABADO,20:30,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,VALLE,Cali ,URBANA,SABADO,18:00,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,SANTANDER,Bucaramanga ,URBANA,SABADO,21:40,21,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,ESCENARIOS DEPORTIVOS,1
11-Jan-14,QUINDÍO,La Tebaida,URBANA,SABADO,14:30,62,FEMENINO,A PIE,NO REPORTA,ARMA BLANCA,EDUCADOR,SOLTERO,CASAS DE HABITACION,1
11-Jan-14,VALLE,Tuluá,URBANA,SABADO,21:25,30,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,VALLE,La Victoria,URBANA,SABADO,20:20,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,VALLE,Buenaventura,URBANA,SABADO,16:20,21,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,ATLÁNTICO,Barranquilla ,URBANA,SABADO,19:00,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,CASANARE,Maní,URBANA,SABADO,20:00,45,MASCULINO,PASAJERO MOTO,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,META,Guamal,URBANA,SABADO,15:38,45,MASCULINO,A PIE,A PIE,CONTUNDENTES,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,20:11,20,MASCULINO,A PIE,NO REPORTA,ARMA DE FUEGO,COMERCIANTE,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,PUTUMAYO,Puerto Asís,URBANA,SABADO,22:10,21,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,CASAS DE HABITACION,1
11-Jan-14,ANTIOQUIA,Peñol,RURAL,SABADO,6:15,15,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,FINCAS Y SIMILARES,1
11-Jan-14,ANTIOQUIA,Peñol,RURAL,SABADO,6:15,17,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,FINCAS Y SIMILARES,2
11-Jan-14,ANTIOQUIA,Peñol,RURAL,SABADO,6:15,19,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,FINCAS Y SIMILARES,1
11-Jan-14,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,4:50,19,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,ANTIOQUIA,El Carmen de Viboral,URBANA,SABADO,23:00,19,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,HUILA,Pitalito,URBANA,SABADO,21:20,33,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,ANTIOQUIA,Concordia,URBANA,SABADO,20:20,21,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,ANTIOQUIA,El Bagre,URBANA,SABADO,1:30,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,CÓRDOBA,Pueblo Nuevo,RURAL,SABADO,10:30,25,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,FINCAS Y SIMILARES,1
11-Jan-14,GUAJIRA,Riohacha ,URBANA,SABADO,12:00,23,MASCULINO,VEHICULO,MOTO,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,NARIÑO,Providencia,URBANA,SABADO,20:00,30,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,ANTIOQUIA,Turbo,URBANA,SABADO,17:30,18,MASCULINO,PASAJERO MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,SANTANDER,Floridablanca,URBANA,SABADO,20:30,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,FRENTE A RESIDENCIAS - VIA PUBLICA,1
11-Jan-14,META,Villavicencio ,URBANA,SABADO,20:10,29,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,NORTE DE SANTANDER,Teorama,RURAL,SABADO,14:30,25,MASCULINO,A PIE,A PIE,MINA ANTIPERSONA,EMPLEADO EJERCITO,SOLTERO,POTREROS,1
11-Jan-14,CUNDINAMARCA,Soacha,URBANA,SABADO,22:00,24,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,CUNDINAMARCA,Soacha,RURAL,SABADO,12:10,29,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,ZONA SELVÁTICA,1
11-Jan-14,ANTIOQUIA,Itagui,URBANA,SABADO,3:03,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,CUNDINAMARCA,Fusagasugá,URBANA,SABADO,7:15,60,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,BOLÍVAR,Cartagena ,URBANA,SABADO,20:40,36,MASCULINO,MOTO,MOTO,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,CUNDINAMARCA,Girardot,URBANA,SABADO,21:55,34,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,BOLÍVAR,Turbaco,RURAL,SABADO,21:30,19,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,SUCRE,San Onofre,RURAL,SABADO,11:40,53,MASCULINO,A PIE,MOTO,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,FINCAS Y SIMILARES,1
11-Jan-14,CUNDINAMARCA,Bogotá D.C. ,RURAL,SABADO,0:00,41,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,CASADO,POTREROS,1
11-Jan-14,CUNDINAMARCA,Bogotá D.C. ,RURAL,SABADO,0:00,43,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,CASADO,POTREROS,1
11-Jan-14,CUNDINAMARCA,Bogotá D.C. ,RURAL,SABADO,0:00,49,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PUBLICO,SOLTERO,POTREROS,1
11-Jan-14,SANTANDER,Bolívar,RURAL,SABADO,21:39,57,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,U-LIBRE,FINCAS Y SIMILARES,1
11-Jan-14,SUCRE,Sincelejo ,RURAL,SABADO,17:30,41,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,CÓRDOBA,Planeta Rica,URBANA,SABADO,9:36,46,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,10:30,23,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,VALLE,Zarzal,RURAL,SABADO,14:20,51,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PUBLICO,CASADO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
11-Jan-14,TOLIMA,Ibagué ,URBANA,SABADO,9:40,34,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
11-Jan-14,CALDAS,Manizales ,URBANA,SABADO,18:10,56,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
11-Jan-14,CHOCÓ,Istmina,URBANA,SABADO,0:40,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
11-Jan-14,CAQUETÁ,San Vicente del Caguán,URBANA,SABADO,22:15,44,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,BOMBA DE GASOLINA,1
11-Jan-14,ANTIOQUIA,Copacabana,RURAL,SABADO,0:00,82,MASCULINO,A PIE,A PIE,CONTUNDENTES,INDEPENDIENTE,CASADO,VIAS PUBLICAS,1
11-Jan-14,CAQUETÁ,Solita,URBANA,SABADO,20:15,40,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
12-Jan-14,NARIÑO,Chachagüí,URBANA,DOMINGO,10:00,46,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,ATLÁNTICO,Sabanalarga,URBANA,DOMINGO,4:45,29,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
12-Jan-14,ATLÁNTICO,Sabanalarga,URBANA,DOMINGO,4:45,33,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
12-Jan-14,MAGDALENA,Santa Marta ,URBANA,DOMINGO,3:34,21,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
12-Jan-14,CAUCA,Santander de Quilichao,RURAL,DOMINGO,14:50,26,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,TOLIMA,Ibagué ,URBANA,DOMINGO,1:24,43,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,CAUCA,Piendamó,RURAL,DOMINGO,10:00,58,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,VALLE,Cali ,URBANA,DOMINGO,21:30,50,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
12-Jan-14,VALLE,Andalucía,URBANA,DOMINGO,19:50,44,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,RIOS,1
12-Jan-14,TOLIMA,Ibagué ,URBANA,DOMINGO,1:45,25,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,CAUCA,Corinto,URBANA,DOMINGO,15:00,17,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,VALLE,Cartago,URBANA,DOMINGO,20:35,46,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,CASAS DE HABITACION,1
12-Jan-14,VALLE,Cali ,URBANA,DOMINGO,20:46,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,VALLE,Buenaventura,URBANA,DOMINGO,11:50,30,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,CENTRO COMERCIAL,1
12-Jan-14,ATLÁNTICO,Soledad,URBANA,DOMINGO,4:50,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,ATLÁNTICO,Barranquilla ,URBANA,DOMINGO,3:00,37,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,5:36,23,MASCULINO,A PIE,NO REPORTA,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,LOTE BALDIO,1
12-Jan-14,GUAJIRA,Riohacha ,URBANA,DOMINGO,4:15,18,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,20:17,23,MASCULINO,PASAJERO MOTO,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,ANTIOQUIA,Medellín ,URBANA,DOMINGO,0:05,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,ANTIOQUIA,Medellín ,URBANA,DOMINGO,23:35,42,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
12-Jan-14,CUNDINAMARCA,Fusagasugá,URBANA,DOMINGO,19:50,30,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,VALLE,Buenaventura,URBANA,DOMINGO,17:00,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,CUNDINAMARCA,Soacha,URBANA,DOMINGO,21:00,17,MASCULINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,RISARALDA,Dosquebradas,URBANA,DOMINGO,20:11,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,RISARALDA,Quinchía,URBANA,DOMINGO,23:15,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,BOLÍVAR,Tiquisio,RURAL,DOMINGO,9:30,53,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
12-Jan-14,BOLÍVAR,Arjona,URBANA,DOMINGO,18:30,24,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
12-Jan-14,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,6:05,29,MASCULINO,PASAJERO TAXI,TAXI,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
12-Jan-14,TOLIMA,Ibagué ,RURAL,DOMINGO,17:00,41,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,FINCAS Y SIMILARES,1
12-Jan-14,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,1:45,46,MASCULINO,TAXI,PASAJERO TAXI,ARMA BLANCA,COMERCIANTE,CASADO,VIAS PUBLICAS,1
12-Jan-14,NARIÑO,Colón,RURAL,DOMINGO,20:30,22,MASCULINO,PASAJERO MOTO,MOTO,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
12-Jan-14,NARIÑO,San Andres de Tumaco,RURAL,DOMINGO,9:40,21,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,CALDAS,Aguadas,URBANA,DOMINGO,20:50,31,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,TIENDA,1
12-Jan-14,CESAR,Curumaní,URBANA,DOMINGO,3:44,39,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
12-Jan-14,CESAR,Tamalameque,RURAL,DOMINGO,17:30,54,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SEPARADO,CARRETERA,1
12-Jan-14,NARIÑO,Pasto ,URBANA,DOMINGO,23:10,31,MASCULINO,A PIE,NO REPORTA,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,FRENTE A RESIDENCIAS - VIA PUBLICA,1
12-Jan-14,ATLÁNTICO,Barranquilla ,URBANA,DOMINGO,18:40,35,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
12-Jan-14,CAUCA,Padilla,RURAL,DOMINGO,3:00,34,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,CARRETERA,1
12-Jan-14,ANTIOQUIA,Medellín ,URBANA,DOMINGO,10:00,52,FEMENINO,A PIE,A PIE,CONTUNDENTES,AMA DE CASA,U-LIBRE,CASAS DE HABITACION,1
13-Jan-14,QUINDÍO,Armenia ,URBANA,LUNES,1:58,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,GLORIETA,1
13-Jan-14,SANTANDER,Bucaramanga ,URBANA,LUNES,9:15,17,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
13-Jan-14,CUNDINAMARCA,Bogotá D.C. ,URBANA,LUNES,2:00,68,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
13-Jan-14,CUNDINAMARCA,Bogotá D.C. ,URBANA,LUNES,0:53,50,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
13-Jan-14,MAGDALENA,Santa Marta ,URBANA,LUNES,2:00,27,MASCULINO,PASAJERO MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
13-Jan-14,VALLE,Cali ,URBANA,LUNES,1:05,34,FEMENINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
13-Jan-14,ANTIOQUIA,Santa Bárbara,RURAL,LUNES,5:05,40,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,FINCAS Y SIMILARES,1
13-Jan-14,SANTANDER,Floridablanca,URBANA,LUNES,22:40,21,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
13-Jan-14,CHOCÓ,Quibdó ,URBANA,LUNES,20:00,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
13-Jan-14,ANTIOQUIA,Urrao,URBANA,LUNES,0:25,30,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
13-Jan-14,VALLE,Cali ,URBANA,LUNES,10:30,41,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
13-Jan-14,PUTUMAYO,Puerto Asís,RURAL,LUNES,11:50,57,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
13-Jan-14,VALLE,Guacarí,URBANA,LUNES,21:40,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
13-Jan-14,CAUCA,Guachené,RURAL,LUNES,5:20,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,CARRETERA,1
13-Jan-14,VALLE,Cali ,URBANA,LUNES,12:30,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
13-Jan-14,VALLE,Cali ,URBANA,LUNES,18:45,21,MASCULINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
13-Jan-14,VALLE,Tuluá,URBANA,LUNES,17:29,38,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
13-Jan-14,VALLE,Cali ,URBANA,LUNES,20:10,70,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,PENSIONADO,SOLTERO,CASAS DE HABITACION,1
13-Jan-14,BOLÍVAR,Cartagena ,URBANA,LUNES,0:25,24,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
13-Jan-14,NORTE DE SANTANDER,Cúcuta ,RURAL,LUNES,16:10,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
13-Jan-14,VALLE,Cali ,URBANA,LUNES,21:20,9,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
13-Jan-14,GUAVIARE,San José del Guaviare ,RURAL,LUNES,17:33,12,MASCULINO,A PIE,A PIE,CORTANTES,DESEMPLEADO,SOLTERO,FINCAS Y SIMILARES,1
13-Jan-14,GUAVIARE,San José del Guaviare ,RURAL,LUNES,17:33,38,MASCULINO,A PIE,A PIE,CORTANTES,AGRICULTOR,U-LIBRE,FINCAS Y SIMILARES,1
13-Jan-14,RISARALDA,Pereira ,URBANA,LUNES,13:37,35,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
13-Jan-14,BOLÍVAR,Arjona,URBANA,LUNES,19:30,26,MASCULINO,PASAJERO MOTO,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
